6817900000,4,Municipal de CHIPATá,JOSE GUILLERMO ARIZA PARDO,CALLE 4 No 6-40 CASA DE LA CULTURA 1 PISO,7565494,secretaria_salud_chipata@hotmail.com,,68179,68
6819000000,4,Secretaría de CIMITARRA,,,,,,68190,68
6820700000,4,Municipal de CONCEPCIóN,BELCY STELLA ANAYA PALENCIA,PALACIO MUNICIPAL,6603150,alcon_68207@yahoo.es,,68207,68
6820900000,4,Municipal de CONFINES,CLARA SOFIA LOPEZ OLIVEROS,CALLE 5 # 5-28,7240560,contacto@confines-santander.gov.co,,68209,68
6821100000,4,Secretaría de CONTRATACION,,,,,,68211,68
6821700000,4,Municipal de COROMORO,,,,,,68217,68
6822900000,4,Secretaría de CURITI,,,,,,68229,68
6823500000,4,Municipal de EL CARMEN de chucurí,,,,,,68235,68
6824500000,4,Municipal de EL GUACAMAYO,,,,,,68245,68
6825000000,4,Municipal de EL PEÑóN,,,,,,68250,68
6825500000,4,Municipal de EL PLAYóN,,,,,,68255,68
6826400000,4,Municipal de ENCINO,,,,,,68264,68
6826600000,4,Municipal de ENCISO,LUIS ALBERTO CARDENAS MEJIA,CARRERA 5 N° 4-56,6633012,ipsenciso@yahoo.es,,68266,68
6827100000,4,Municipal de FLORIáN,FABIO ERNESTO CASTELLANOS MANRIQUE,CALLE 4 No. 1 A 45 FLORIAN SANTANDER,098 7266028,fabiocastell8@yahoo.es,,68271,68
6827600000,4,Secretaría de FLORIDABLANCA,,,,,,68276,68
6829600000,4,Secretaría de GALAN,,,,,,68296,68
6829800000,4,Secretaría de GAMBITA,,,,,,68298,68
6830700000,4,Municipal de GIRóN,GERMAN AVENDAÑO FLETCHER,PALACIO MUNICIPAL - PARQUE MUNICIPAL,097 6465767,aveflet@hotmail.com,,68307,68
6831800000,4,Municipal de GUACA,XIMENA NUÑEZ,CRA 6 No.4-28,6632511,nancyya@hotmail.com,,68318,68
6832000000,4,Secretaría de GUADALUPE,,,,,,68320,68
6832200000,4,Municipal de GUAPOTá,PEDRO ANTONIO VALBUENA BAUTISTA,CALLE 5 No 2 - 04,097-7296250 - 7296211,pedroavalbuena@hotmail.com,,68322,68
6832400000,4,Municipal de GUAVATá,,,,,,68324,68
6832700000,4,Municipal de GÜEPSA,,,,,,68327,68
6834400000,4,Secretaría de HATO,,,,,,68344,68
6836800000,4,Secretaría de JESUS MARIA,,,,,,68368,68
6837000000,4,Secretaría de JORDAN,,,,,,68370,68
6837700000,4,Municipal de LA BELLEZA,,,,,,68377,68
6838500000,4,Secretaría de LANDAZURI,,,,,,68385,68
6839700000,4,Municipal de LA PAZ,,,,,,68397,68
6840600000,4,Secretaría de LEBRIJA,,,,,,68406,68
6841800000,4,Municipal de LOS SANTOS,,,,,,68418,68
6842500000,4,Municipal de MACARAVITA,,,,,,68425,68
6843200000,4,Secretaría de MALAGA,,,,,,68432,68
6844400000,4,Secretaría de MATANZA,,,,,,68444,68
6846400000,4,Secretaría de MOGOTES,,,,,,68464,68
6846800000,4,Municipal de MOLAGAVITA,Cra. 3 numero 4 - 15,Cra. 3 numero 4 - 15,6627012 - 6627069,nelalfred@yahoo.com,,68468,68
6849800000,4,Municipal de OCAMONTE,,,,,,68498,68
6850000000,4,Municipal de OIBA,SANDRA LUCETH GIRALDO SANABRIA,CARRERA,7173285,santalucia223@hotmail.com,,68500,68
6850200000,4,Municipal de ONZAGA,,,,,,68502,68
6852200000,4,Secretaría de PALMAR,,,,,,68522,68
6852400000,4,Secretaría de PALMAS DEL SOCORRO,,,,,,68524,68
6853300000,4,Municipal de PáRAMO,CARLOS MANUEL PINEDA TRIANA,CALLE 4 2-51,7258929,JASJODANI@LATINMAIL.COM,,68533,68
6854700000,4,Secretaría de PIEDECUESTA,,,,,,68547,68
6854900000,4,Municipal de PINCHOTE,,,,,,68549,68
6857200000,4,Municipal de PUENTE NACIONAL,,,,,,68572,68
6857300000,4,Municipal de PUERTO PARRA,jose david galindo ruiz,puerto parra,6275060,ptoparra@yahoo.co,,68573,68
6857500000,4,Secretaría de PUERTO WILCHES,,,,,,68575,68
6861500000,4,Municipal de RIONEGRO,YAMEL PINZON TRIANA,CRA. 10 No. 11-32,6188818,albasofiaguerrero@hotmail.com,,68615,68
6865500000,4,Secretaría de SABANA DE TORRES,,,,,,68655,68
6866900000,4,Secretaría de SAN ANDRES,,,,,,68669,68
6867300000,4,Municipal de SAN BENITO,,,,,,68673,68
6867900000,4,Secretaría de SAN GIL,,,,,,68679,68
6868200000,4,Secretaría de SAN JOAQUIN,,,,,,68682,68
6868400000,4,Secretaría de SAN JOSE DE MIRANDA,,,,,,68684,68
6868600000,4,Municipal de SAN MIGUEL,ALBERTO DAVILA MALDONADO,CRA 4 No. 4-15,6638816,alcaldesanmiguel@hotmail.com,,68686,68
6868900000,4,Secretaría de SAN VICENTE DE CHUCURI,,,,,,68689,68
6870500000,4,Secretaría de SANTA BARBARA,,,,,,68705,68
6872000000,4,Municipal de SANTA HELENA del opón,,,,,,68720,68
6874500000,4,Municipal de SIMACOTA,,,,,,68745,68
6875500000,4,Secretaría de SOCORRO,,,,,,68755,68
6877000000,4,Secretaría de SUAITA,,,,,,68770,68
6877300000,4,Municipal de SUCRE,EDUIN ALEXIS VARGAS ROJAS,SUCRE SANTANDER,7565649 -6497924,asesoriasrbsg@telebucaramanga.net.co,,68773,68
6878000000,4,Municipal de SURATá,OSCAR ALFREDO ALBARRACIN,PALACIO MUNICIPAL,7-6169707,albasofiaguerrero@hotmail.com,,68780,68
6882000000,4,Municipal de TONA,,,,,,68820,68
6885500000,4,Secretaría de VALLE de SAN JOSE,,,,,,68855,68
6886100000,4,Secretaría de VELEZ,,,,,,68861,68
6886700000,4,Municipal de VETAS,,,,,,68867,68
6887200000,4,Municipal de VILLANUEVA,,,,,,68872,68
6889500000,4,Secretaría de ZAPATOCA,,,,,,68895,68
7000000000,4,DEPARTAMENTO ADMINISTRATIVO DE SALUD SUCRE,HUGO VEGA HERRERA,Carrera 14 A No. 15 ?140,3164539392,dassalud@col3.telecom.co--dasssalud@yahoo.es; cardonapilar4@gmail.com; nestorerh@yahoo.es,,70000,70
7000100000,4,Secretaria de Salud Municipal de SINCELEJO,MARIA TERESA VERGARA MERLANO,Calle 19 No. 22-58,2811666-810944-fx 810940-810944,javiorvi@yahoo.es,,70001,70
7011000000,4,Secretaría de BUENAVISTA,,,,,,70110,70
7012400000,4,Secretaría de CAIMITO,,,,,,70124,70
7020400000,4,Secretaría de COLOSO,,,,,,70204,70
7021500000,4,Municipal de COROZAL,,,,,,70215,70
7022100000,4,Secretaría de COVENAS,,,,,,70221,70
7023000000,4,Secretaría de CHALAN,,,,,,70230,70
7023300000,4,Secretaría de EL ROBLE,,,,,,70233,70
7023500000,4,Municipal de GALERAS,,,,,,70235,70
7026500000,4,Secretaría de GUARANDA,,,,,,70265,70
7040000000,4,Secretaría de LA UNION,,,,,,70400,70
7041800000,4,Municipal de LOS PALMITOS,,,,,,70418,70
7042900000,4,Municipal de MAJAGUAL,ADDRIS ARRIETA GARCIA,CALLE PRINCIPAL - PALACIO MUNICIPAL MAJAGUAL SUCRE,3114132312,majagualesloprimero@hotmail.com,,70429,70
7047300000,4,Municipal de MORROA,JAVIER MEZA DOMINGUEZ,carrera 6 No. 8-11,2857133,tinieblas1977@hotmail.com,,70473,70
7050800000,4,Municipal de OVEJAS,,,,,,70508,70
7052300000,4,Secretaría de PALMITO,,,,,,70523,70
7067000000,4,Secretaría de SAMPUES,,,,,,70670,70
7067800000,4,Secretaría de SAN BENITO ABAD,,,,,,70678,70
7070200000,4,Municipal de SAN JUAN DE BETULIA,,,,,,70702,70
7070800000,4,Municipal de SAN MARCOS,Dra. Rocio González Carcamo,Palacio Municipal San Marcos,Telefax 2954798,vigisanmarcos@yahoo.es,,70708,70
7071300000,4,Municipal de SAN ONOFRE,,,,,,70713,70
7071700000,4,Municipal de SAN PEDRO,,,,,,70717,70
7074200000,4,Municipal de SINCé,,,,,,70742,70
7077100000,4,Secretaría de SUCRE,,,,,,70771,70
7082000000,4,Secretaría de SANTIAGO DE TOLU,,,,,,70820,70
7082300000,4,Secretaría de TOLU VIEJO,,,,,,70823,70
7300000000,4,SECRETARIA DEPARTAMENTAL DE SALUD DEL TOLIMA,DIEGO GIOVANY ESCOBAR GUINEA,Edificio de la Gobernación Piso 10,(098) 2633447 - 3002158075 - 3132325139,mbdiazl@salutolima.gov.co; ctorres@saludtolima.gov.co; juliocesarluna2003@yahoo.com; catolopez1957@hotmail.com; ricardo.rivas@saludtolima.gov.co; jucelu2003@yahoo.com.mx,,73000,73
7300100000,4,Secretaria de Salud Municipal de IBAGUE,JUAN MANUEL MOSQUERA RODRIGUEZ,Cra 5A con calle 60,700446-611377-740442-740446-fax 700442,,,73001,73
7302400000,4,Municipal de ALPUJARRA,,,,,,73024,73
7302600000,4,Municipal de ALVARADO,YESID FERNANDO TORRES RAMOS,Parque Municipal,0982820108,ing_fernandotorres@yahoo.es,,73026,73
7303000000,4,Municipal de AMBALEMA,giovanny andres oliveros,alcaldia ambalema,2856092,soga221@hotmail.com,,73030,73
7304300000,4,Municipal de ANZOáTEGUI,,,,,,73043,73
7305500000,4,Secretaría de ARMERO,,,,,,73055,73
7306700000,4,Municipal de ATACO,DORA LILIA HERNANDEZ FIERRO,Cl 8 No. 4-07,0982240006,doral_hf@yahoo.com,,73067,73
7312400000,4,Municipal de CAJAMARCA,,,,,,73124,73
7314800000,4,Municipal de CARMEN de APICALá,,,,,,73148,73
7315200000,4,Secretaría de CASABIANCA,,,,,,73152,73
7316800000,4,Municipal de CHAPARRAL,,,,,,73168,73
7320000000,4,Municipal de COELLO,ADRIANA CECILIA PRADA BONILLA,CENTRO COELLO TOLIMA,098 2 88 60 74,cscese@hotmail.com,,73200,73
7321700000,4,Municipal de COYAIMA,,,,,,73217,73
7322600000,4,Municipal de CUNDAY,,,,,,73226,73
7323600000,4,Municipal de DOLORES,LIGIA CARDOZO DIAZ,CALLE 7 CARRERA 5º ESQUINA,2268131,DOLORES@TOLIMA.GOV.CO,,73236,73
7326800000,4,Municipal de ESPINAL,,,,,,73268,73
7327000000,4,Municipal de FALAN,RICARDO SANCHEZ NIÑO,Palacio Municipal 2° Piso,098 2528086 3103089704,alcaldiafalantolima@yahoo.com,,73270,73
7327500000,4,Municipal de FLANDES,,,,,,73275,73
7328300000,4,Municipal de FRESNO,FABIO ANDRES RODRIGUEZ BLANCO,Carrera 7 No. 3-28,098 2582028,saludfres@hotmail.com,,73283,73
7331900000,4,Municipal de GUAMO,,,,,,73319,73
7334700000,4,Secretaría de HERVEO,,,,,,73347,73
7334900000,4,Secretaría de HONDA,,,,,,73349,73
7335200000,4,Municipal de ICONONZO,ERICA MARIA HERRERA ORJUELA,CRA 6 No 6-57,8682074,dirsaludicononzo@yahoo.es,,73352,73
7340800000,4,Municipal de LéRIDA,,,,,,73408,73
7341100000,4,Municipal de LíBANO,,,,,,73411,73
7344300000,4,Municipal de MARIQUITA,GESNY ESPERANZA CAMPUZANO MORA,PALACIO MUNICIPAL EL MANGOSTINO,2522716 -2522901,gescampuzano@hotmail.com,,73443,73
7344900000,4,Municipal de MELGAR,,,,,,73449,73
7346100000,4,Municipal de MURILLO,EDUARDO PUERTA REYES,CALLE 5 No. 7-29,0982532197,hosmurillo@yahoo.es,,73461,73
7348300000,4,Municipal de NATAGAIMA,,,,,,73483,73
7350400000,4,Municipal de ORTEGA,jeimmy andrea lozano galarza,calle 6 N° 5-30,2258782 cel. 3138859157,sssortega@yahoo.com,,73504,73
7352000000,4,Municipal de PALOCABILDO,,,,,,73520,73
7354700000,4,Municipal de PIEDRAS,RICARDO ARROYO NAVARRO,PALACIO MUNICIPAL,2834019,WWW.alcaldiadepiedras@hotmail.com,,73547,73
7355500000,4,Municipal de PLANADAS,,,,,,73555,73
7356300000,4,Municipal de PRADO,,,,,,73563,73
7358500000,4,Municipal de PURIFICACIóN,,,,,,73585,73
7361600000,4,Secretaría de RIOBLANCO,,,,,,73616,73
7362200000,4,Municipal de RONCESVALLES,,,,,,73622,73
7362400000,4,Municipal de ROVIRA,,,,,,73624,73
7367100000,4,Municipal de SALDAÑA,JOSE RAUL CABALLERO HERNANDEZ,PARQUE PRINCIPAL,0982266037,joracaher@hotmail.com,,73671,73
7367500000,4,Municipal de SAN ANTONIO,,,,,,73675,73
7367800000,4,Municipal de SAN LUIS,,,,,,73678,73
7368600000,4,Municipal de SANTA ISABEL,,,,,,73686,73
7377000000,4,Secretaría de SUAREZ,,,,,,73770,73
7385400000,4,Municipal de VALLE DE San JUAN,MANUEL ANTONIO SEDANO ORTIZ,CRA 7 N 2 30 BARRIO PUEBLO NUEVO,0982 885078,hospvitofg@yahoo.com,,73854,73
7386100000,4,Municipal de VENADILLO,SOFIA JARAMILLO DIAZ,CR 5 NO. 3-95,082 2840231,sofalla22@hotmail.com,,73861,73
7387000000,4,Municipal de VILLAHERMOSA,,,,,,73870,73
7387300000,4,Municipal de VILLARRICA,,,,,,73873,73
7600000000,4,SECRETARIO DEPARTAMENTAL DE SALUD DEL VALLE DEL CAUCA,HECTOR FABIO USECHE DE LA CRUZ,Carrera 7 Calle 9 y 10,(092) 6200000 -6200034 Ext. 1617 - 1675 - 3127226367,salud@valledelcauca.gov.co--aocampo@valledelcauca.gov.co; mquiceno@valledelcauca.gov.co-valledelcauca@gov.co,,76000,76
7600100000,4,Secretaria de Salud Municipal de CALI,ALEJANDRO VARELA,CALLE 4B 36-00,554251-5542514 AL 30- 5587686,calisaludable.gov.co,,76001,76
7602000000,4,Secretaría de ALCALA,,,,,,76020,76
7603600000,4,Secretaría de ANDALUCIA,,,,,,76036,76
7604100000,4,Secretaría de ANSERMANUEVO,,,,,,76041,76
7605400000,4,Secretaría de ARGELIA,,,,,,76054,76
7610000000,4,Secretaría de BOLIVAR,,,,,,76100,76
7610900000,4,Municipal de BUENAVENTURA,JUAN GABRIEL SANDOVAL ZUÑIGA,,092-2419268-315415822,,,76109,76
7611100000,4,Municipal de guadalajara de BUGA,HECTOR FABIO ARANGO,CARRERA 13 6-50,2280360,salud@buga.gov.co,,76111,76
7611300000,4,Secretaría de BUGALAGRANDE,,,,,,76113,76
7612200000,4,Secretaría de CAICEDONIA,,,,,,76122,76
7612600000,4,Secretaría de CALIMA,,,,,,76126,76
7613000000,4,Municipal de CANDELARIA,,,,,,76130,76
7614700000,4,Secretaría de CARTAGO,,,,,,76147,76
7623300000,4,Secretaría de DAGUA,,,,,,76233,76
7624300000,4,Secretaría de EL AGUILA,,,,,,76243,76
7624600000,4,Secretaría de EL CAIRO,,,,,,76246,76
7624800000,4,Municipal de EL CERRITO,,,,,,76248,76
7625000000,4,Secretaría de EL DOVIO,,,,,,76250,76
7627500000,4,Secretaría de FLORIDA,,,,,,76275,76
7630600000,4,Secretaría de GINEBRA,,,,,,76306,76
7631800000,4,Secretaría de GUACARI,,,,,,76318,76
7636400000,4,Municipal de JAMUNDí,JOSE ALONSO ESCBAR TRUJILLO,CRA 11 CALLE 10 ESQUNA PARQUE PRINCIPAL,5907164,secretariadesalud@telesat.com.co,,76364,76
7637700000,4,Municipal de LA CUMBRE,,,,,,76377,76
7640000000,4,Secretaría de LA UNION,,,,,,76400,76
7640300000,4,Secretaría de LA VICTORIA,,,,,,76403,76
7649700000,4,Secretaría de OBANDO,,,,,,76497,76
7652000000,4,Municipal de PALMIRA,,,,,,76520,76
7656300000,4,Municipal de PRADERA,JESUS DAVID RAMIREZ NUÑEZ,CALLE 6 CARRERA 11 ESQUINA PRADERA,(092) 2672653 EXT. 123,malu19782@hotmail.com,,76563,76
7660600000,4,Secretaría de RESTREPO,,,,,,76606,76
7661600000,4,Secretaría de RIOFRIO,,,,,,76616,76
7662200000,4,Secretaría de ROLDANILLO,,,,,,76622,76
7667000000,4,Secretaría de SAN PEDRO,,,,,,76670,76
7673600000,4,Municipal de SEVILLA,,,,,,76736,76
7682300000,4,Secretaría de TORO,,,,,,76823,76
7682800000,4,Secretaría de TRUJILLO,,,,,,76828,76
7683400000,4,Secretaría de TULUA,,,,,,76834,76
7684500000,4,Secretaría de ULLOA,,,,,,76845,76
7686300000,4,Secretaría de VERSALLES,,,,,,76863,76
7686900000,4,Municipal de VIJES,ANA CRISTINA QUINTERO CORRALES,CALLE5 CARRERA 6 ESQUINA,2520280,municipiovijesvalle@hotmail.com,,76869,76
7689000000,4,Municipal de YOTOCO,WILSON ROLANDO LERMA HURTADO,CALLE 6 4 - 08,092 - 2523520,rolandolerma97@hotmail.com,,76890,76
7689200000,4,Secretaría de YUMBO,,,,,,76892,76
7689500000,4,Secretaría de ZARZAL,,,,,,76895,76
8100000000,4,UNIDAD ADMINISTRADORA ESPECIAL DE SALUD DE ARAUCA,INGRITH LIADITH NUÑEZ JAIMES,CALLE 20 Nº20-31,(097) 8857929 - 8858888 - CELULAR 313-4294212,hduvans@yahoo.es,,81000,81
8100100000,4,Secretaría de Salud Municipal de Arauca,CESAR AUGUSTO MIJARES BENAVIDES,Calle 24 entre carreras 18 y 20-CAMI,097 856686 fax 856680-3106968013,,,81001,81
8106500000,4,Secretaría de ARAUQUITA,,,,,,81065,81
8122000000,4,Secretaría de CRAVO NORTE,,,,,,81220,81
8130000000,4,Secretaría de FORTUL,,,,,,81300,81
8159100000,4,Secretaría de PUERTO RONDON,,,,,,81591,81
8173600000,4,Secretaría de SARAVENA,,,,,,81736,81
8179400000,4,Secretaría de TAME,,,,,,81794,81
8500000000,4,SECRETARIA DEPARTAMENTAL DE SALUD DE CASANARE,LIDA MILENA SANCHEZ AVENDAÑO,Carrera 21 No. 8-32,(098) 6356566 6357777,solilogo@hotmail.com sscas@hotmail.com,,85000,85
8500100000,4,Secretaria de Salud Municipal de Yopal,JOSE HERNAN NIÑO GUEVARA,Avda. de la Cultura. Palacio Municipal,0986-358013-357639-354621 fax 358506-357643,,,85001,85
8501000000,4,Secretaría de AGUAZUL,,,,,,85010,85
8501500000,4,Secretaría de CHAMEZA,,,,,,85015,85
8512500000,4,Secretaría de HATO COROZAL,,,,,,85125,85
8513600000,4,Secretaría de LA SALINA,,,,,,85136,85
8513900000,4,Secretaría de MANI,,,,,,85139,85
8516200000,4,Secretaría de MONTERREY,,,,,,85162,85
8522500000,4,Secretaría de NUNCHIA,,,,,,85225,85
8523000000,4,Secretaría de OROCUE,,,,,,85230,85
8525000000,4,Secretaría de PAZ DE ARIPORO,,,,,,85250,85
8526300000,4,Secretaría de PORE,,,,,,85263,85
8527900000,4,Secretaría de RECETOR,,,,,,85279,85
8530000000,4,Secretaría de SABANALARGA,,,,,,85300,85
8531500000,4,Secretaría de SACAMA,,,,,,85315,85
8532500000,4,Secretaría de SAN LUIS DE PALENQUE,,,,,,85325,85
8540000000,4,Secretaría de TAMARA,,,,,,85400,85
8541000000,4,Secretaría de TAURAMENA,,,,,,85410,85
8543000000,4,Secretaría de TRINIDAD,,,,,,85430,85
8544000000,4,Secretaría de VILLANUEVA,,,,,,85440,85
8600000000,4,DEPARTAMENTO ADMINISTRATIVO DE SALUD,NEVER ENRIQUE MEJIA MATUTE,Calle 4ª No. 8-26 Barrio José María Hernández,(098) 4296071,dasaludp@hotmail.com--servioquiroz@telecom.com.co,,86000,86
8600100000,4,Depto Adtivo de Salud de Mocoa,ERNESTO MURIEL OSPINA,Alcaldia de Mocoa,0984-4294825-4296306 fax 4295967-3114622972,,,86001,86
8621900000,4,Secretaría de COLON,,,,,,86219,86
8632000000,4,Secretaría de ORITO,,,,,,86320,86
8656800000,4,Secretaría de PUERTO ASIS,,,,,,86568,86
8656900000,4,Secretaría de PUERTO CAiCEDO,,,,,,86569,86
8657100000,4,Secretaría de PUERTO GUZMAN,,,,,,86571,86
8657300000,4,Secretaría de LEGUIZAMO,,,,,,86573,86
8674900000,4,Secretaría de SIBUNDOY,,,,,,86749,86
8675500000,4,Secretaría de SAN FRANCISCO,,,,,,86755,86
8675700000,4,Secretaría de SAN MIGUEL,,,,,,86757,86
8676000000,4,Secretaría de SANTIAGO,,,,,,86760,86
8686500000,4,Secretaría de VALLE DEL GUAMUEZ,,,,,,86865,86
8688500000,4,Secretaría de VILLAGARZON,,,,,,86885,86
8800000000,4,SECRETARIA DEPARTAMENTAL DE SALUD DE SAN ANDRÉS,JOSE ANTONIO RODRIGUEZ ROBLES,AVENIDA NEWBALL DIAGONAL CORAL PALACE,(098) 5126784 - 5125087 - 5131141 - 5124282 - 5125811,secsaludsai@telecom.com.co; hacienda@sanandres.gov.co; htbese@gmail.com,,88000,88
8856400000,4,Secretaría de Salud Municipal de Providencia,NURCIA WARD,Alcaldia Municipal de Providencia,0985-148504-148227-148632 fax 148054-148699,,,88564,88
9100000000,4,SECRETARIA DEPARTAMENTAL DE SALUD DE AMAZONAS,ADALBERTO BALLESTEROS GUAPE,Carrera 11 No. 3-29,(098) 5925095 5925096 5925091/92/93/94,saludamazonas@yahoo.com- alexgonrey@hotmail.comalexandergreina@gmail.com,,91000,91
9100100000,4,Secretaria de Salud Municipal de Leticia,ROBERTO ALFONSO SIERRA DEL CASTILLO,Carrera 10 No. 10-47,5927328-3114568730-fax 5928065,,,91001,91
9154000000,4,Secretaría de PUERTO NARINO,,,,,,91540,91
9400000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,BAZIN EDUARDO JOSE CASTAÑEDA PIÑEROS,Avenida los Fundadores Esquina Carrera 10,(098) 5657241 - 5656184 - 3112192202-3115329778,salorances@hotmail.com--salorances@yahoo.es; clientes@hospitalmanuelelkinpatarroyo.com,,94000,94
9400100000,4,Secretaria Municipal de Salud de Inirida,RENE DE LOS RIOS,ALCALDIA MUNICIPAL,098-5656862-5656065 fax 5656065,,,94001,94
9500000000,4,SECRETARIA DEPARTAMENTAL DE SALUD GUAVIARE,JAIME ALBERTO CUESTA PARDO,calle 7 No. 23-51,(098) 5841842 (098) 5840249 - 3108623590,mpalacios@hispavista.com--albacteria@yahoo.es,,95000,95
9500100000,4,Secretaría de SAN JOSE DEL GUAVIARE,,,,,,95001,95
9501500000,4,Secretaría de CALAMAR,,,,,,95015,95
9502500000,4,Secretaría de EL RETORNO,,,,,,95025,95
9520000000,4,Secretaría de MIRAFLORES,,,,,,95200,95
9700000000,4,SECRETARIO DEPARTAMENTAL DE SALUD DE VAUPES,CLAUDIA MORALES TORRES,Carrera 13 No.15-127,(098) 5642262 - 3112570531,dasaludvaupes@yahoo.com,,97000,97
9700100000,4,Secretaría de Salud Municipal de Mitú,PIO QUINTO CASTRILLON BUITRAGO,,3115066775,,,97001,97
9716100000,4,Secretaría de CARURU,,,,,,97161,97
9766600000,4,Secretaría de TARAIRA,,,,,,97666,97
9900000000,4,SECRETARIA DEPARTAMENTAL DE SALUD VICHADA,LIBARDO ALFONSO VARGAS MORENO,Avenida Orinoco Calle 10. La Primavera,(098) 5654365 - 3105593787 - 3102696269,adribetancourt@gmail.com; luzhtrujillos@hotmail.com,,99000,99
9900100000,4,Secretaría de PUERTO CARRENO,,,,,,99001,99
9952400000,4,Secretaría de LA PRIMAVERA,,,,,,99524,99
9962400000,4,Secretaría de SANTA ROSALIA,,,,,,99624,99
9977300000,4,Secretaría de CUMARIBO,,,,,,99773,99
